,id,2033-1,2033-2,2033-3,2033-4,2033-5,2033-6,2033-7,2033-8,2033-9,2033-10,2033-11,2033-12,2034-1,2034-2,2034-3,2034-4,2034-5,2034-6,2034-7,2034-8,2034-9,2034-10,2034-11,2034-12,total_score,last_6_month_score
0,a8c3728bf9,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,6,3
0,4bbc352409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,-1,-2
0,73d9c00012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,ecd3f887c7,0,0,0,0,0,0,0,0,1,0,1,-1,-1,-1,0,0,0,0,0,0,1,-1,1,-1,-1,0
0,a836c6843f,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,7,3
0,5da9ad5d1d,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,764b95d16a,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,6,3
0,758eab3274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,8051a54f27,0,0,0,1,1,1,0,0,0,0,0,0,1,1,-1,1,1,1,-1,-1,-1,-1,0,0,3,-4
0,3cc00ae979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,4e1f7c21c5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,51374e864d,0,0,0,-1,1,-1,-1,-1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,7914534afc,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,f78c027609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,c96e8465d9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-2
0,96c2c7518a,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,1,-3
0,1b019080dd,0,0,0,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5304cb5760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,-1,-3
0,dad4d31a93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,8d6e36b166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-2
0,a05eb84abb,0,0,0,1,0,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,13,6
0,213c094a5b,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,13f11a0685,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1
0,1e4db4f43e,0,0,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,1,0,0,1,0,0,-1,2
0,f26eb3d1d2,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,1
0,b8e2fa21b6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,-1,1,-1,1,-1,1,-1,-1,4,-2
0,552c14dd5c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,-1,-3
0,609b28aff2,0,0,0,1,0,1,1,0,0,1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,0,1,5,1
0,b39c7fce96,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,-1,0,-3
0,f39cf92045,0,0,0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,0,0,0,1,0,0,0,1,1,0,0,2
0,2deb7d04da,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,2,-1
0,38b11b88ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,-2,0
0,0ea61f6e6b,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,5,2
0,4132273efb,0,0,0,0,0,1,1,1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,2
0,f5f3d090f3,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1
0,fad96e2f49,0,0,0,1,0,0,0,0,0,0,1,-1,-1,1,-1,1,-1,-1,-1,0,0,0,1,0,-1,0
0,2255ff1fa5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1d72cc8236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,-1,-2
0,e8f24d22d8,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-4
0,9b4386a75e,0,0,0,0,1,1,0,0,1,1,0,1,0,1,-1,-1,1,1,-1,-1,1,1,-1,1,6,0
0,93e211cddc,0,0,0,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,-1,-1,0,1,1,2,1
0,7e56631e53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-2
0,0e4cd290b9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,1,-1,-1,-1,0,1,-3
0,ef5d1c43b5,0,0,0,1,-1,-1,-1,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,-3,-1
0,63107874d1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,-1,0,0,0,0,0,0,-1
0,04d3cda5c2,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,-1,-1,1,-1,-1,-1,0,0,0,0,-3,-2
0,0e28152c28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,9017e5e44d,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,3ef07dcd09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,4a66585214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,b183d5227f,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,5,2
0,f076e15e69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,59c7457a74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,-1,-1,-1,0,-3,-2
0,862f7cc47f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,30118d88be,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,0,9,5
0,3f3a4135f5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,-1,0,0,2,-2
0,0616546a43,0,0,0,1,1,1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0
0,b24b787a89,0,0,0,1,-1,-1,-1,0,1,1,-1,-1,-1,0,0,1,0,0,0,0,1,1,0,0,0,2
0,729c6a4260,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,-1,1,-1,-1,-1,0,0,0,2,-3
0,70ea2ff300,0,0,0,1,1,0,0,0,0,0,1,1,-1,1,-1,1,1,-1,-1,-1,0,0,1,1,4,0
0,65d0dcbf0e,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,-1,-3
0,d41c79c880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,7c5ac1b3d3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-1,-1
0,137e9ab941,0,0,0,0,0,0,1,0,0,1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,2,2
0,11e5237528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,-2,0
0,565168a338,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,1,-1,3,0
0,320804848a,0,0,0,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,0,0,0,1,1,1,1,1,1,8,6
0,97bfa5ac5e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,-1,-2
0,ed459d96d7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,3,-1
0,2b6be00c32,0,0,0,0,0,0,0,0,0,1,0,1,-1,-1,1,-1,-1,-1,0,0,0,1,-1,1,-1,1
0,b2f193a51b,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,1,-2
0,13a67b8336,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
0,eb4e6652a2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,5,2
0,cb301eb004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,1,-1
0,57be2c8c5e,0,0,0,0,1,-1,1,-1,-1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,18caaa9978,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,-1,1,1,1,-1,1,1,-1,9,2
0,1c7876180f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,df9ec4cb3c,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,4,1
0,f9145ac93b,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,0,-1,1
0,c9242bfaa9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,e1a63f88b5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,-2,-4
0,caa129f88d,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,1,-2
0,a8a8ca40f3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,f0d1aa1964,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,-1,1
0,659d2282f2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-2
0,14f28a93a2,0,0,0,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,-1,1,14,2
0,04c598cd61,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,1,-2
0,0aa4941875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,a49740078a,0,0,0,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,1,0,0,1,3,0
0,181dc0e864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,b00615b0e7,0,0,0,1,-1,1,1,-1,1,1,0,1,-1,-1,-1,1,0,1,1,-1,1,1,-1,1,5,2
0,444ac463f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,-2,0
0,327e83bf86,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,e3677f07a6,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,-1,1
0,25cf22b92c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,-2,0
0,e3a2ceb9b1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,-1,1,1,1,-1,-1,7,0
0,cb76b4d861,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0
0,f2a81de943,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,-1,0,0,0,0,1,0,0,1,1,1,3
0,92e816206e,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,0,1,1,1,1,1,10,5
0,9900708a4b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,7c7918160b,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1
0,fc592a29a8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,33895e9a33,0,0,0,0,0,1,1,-1,-1,-1,0,1,1,-1,-1,-1,0,1,1,0,0,0,0,1,1,2
0,1efaf130a7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0
0,257d135c85,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,-1,-1,1,-1,-1,1,-1,1,-2
0,38b15060c6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,-1,0
0,1eba9adc69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,7656f5ce3d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,-1,-2
0,06db1f9f6f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,3f2adae82e,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,0,0,0,0,0,1,1,1
0,acffc3e1cf,0,0,0,0,1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,-1,1,8,2
0,6621bcd6c8,0,0,0,0,0,1,-1,-1,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
0,1efb3bee75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,97a817e866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,a7ab6e82fb,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1
0,4a314d0152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,-2,0
0,0849256ce5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,79a2fc526f,0,0,0,1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,-1,0,1,1,1,1,-1,1,8,4
0,109609fe37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,-1,-2
0,9315c27b9e,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,4b84d82bf3,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,-1,1,9,4
0,2be2836ef3,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2
0,8f8935bcc6,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,-1,1
0,dc70916772,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,3,1
0,f5516cb101,0,0,0,0,0,1,0,0,0,0,1,1,1,-1,-1,-1,0,1,-1,-1,-1,0,1,1,1,-1
0,4de5975af2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,8fb063041f,0,0,0,1,1,-1,1,-1,-1,-1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0
0,83d60f4a2d,0,0,0,1,1,1,-1,-1,-1,0,0,1,-1,-1,-1,1,1,1,-1,-1,0,0,0,1,0,-1
0,eaaaf8ea10,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,-1,-1,1,8,2
0,7aff8bcdfc,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,1,2,0
0,ff1ba72ea1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,71bfc9bbd8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,30e98e8e2e,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,4
0,2385132f8a,0,0,0,0,1,0,0,1,-1,-1,-1,0,0,0,0,0,1,-1,-1,1,0,0,0,0,-1,0
0,0621494b75,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,-1,0,2,-3
0,641a7039b1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,-1,-2
0,ea49c47c79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,-1,0
0,06919faa0d,0,0,0,-1,-1,1,-1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,-1,1,-1,4,1
0,62ab94e39e,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,-1,-3
0,0e5b405f1c,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,003d5fe4f1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,4
0,5703bb5b6f,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,-2,0
0,33251345a4,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1
0,d097673576,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,14b4c07e0b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,7698cc4301,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,-1,1,1,1,13,4
0,f640587c93,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,1,-3
0,2c365b0535,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,254c7e4757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,ac446f6c7f,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,1,2,0
0,57600d51bc,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,-1,-1,1,1,-1,-1,-1,0,-1,-1
0,a57f246512,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,-1,1
0,14f40731f3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,-1,-2
0,9111014e64,0,0,0,0,1,1,1,-1,1,-1,-1,-1,0,0,1,-1,1,1,1,-1,1,-1,0,0,2,0
0,60e0f63091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,52f6176403,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,0,1
0,ade16fb005,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,-1,-1,0,0,0,0,1,0,1,1
0,d76421aa91,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,1,-1
0,3721cb8697,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,969057d6ed,0,0,0,1,1,-1,1,-1,-1,-1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1
0,2b4c5b20e8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,8e6b55ce80,0,0,0,0,1,-1,-1,1,-1,-1,-1,0,0,0,0,0,1,0,0,1,0,0,0,0,-1,1
0,e4cb4e11bc,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,7,3
0,7579bd137a,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,-4,-2
0,17e56245c9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,65f846e112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,b313906b3c,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,-1,1,1,1,-1,-1,-1,6,0
0,340660026a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,-1,-2
0,6d08b1a2fc,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,-1,1,1,1,-1,13,2
0,3910b89b86,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,-1,-1,1,1,1,-1,7,0
0,071c58ca63,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,0,0,0,-2
0,013cc2cd06,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
0,5d94ff2ef6,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,-1,1
0,9a64ba88d7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,1,2,0
0,d2177d869f,0,0,0,1,1,-1,-1,1,-1,-1,-1,0,0,0,0,1,1,0,0,1,-1,-1,-1,0,-2,-2
0,c99d292a0d,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,-1,-2
0,693dc69592,0,0,0,0,1,0,1,-1,-1,1,1,1,0,0,1,-1,1,-1,1,-1,0,1,1,1,6,3
0,579ef5d7c5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,-1,-2
0,9f650165b1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-2
0,2fc28f53d5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,2,0
0,22b192fec6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,5,2
0,45e454168d,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,1,-2
0,324afd9691,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,0b5be2151f,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,2,0
0,0fc9c50344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,-2,0
0,661fe2ef93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,-2,0
0,8a831868a1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1e1456e493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,-1,-2
0,b64eb5cde7,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1
0,26d0ddeaaf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,84796ce992,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0
0,52cc3309ab,0,0,0,0,1,-1,-1,-1,1,0,0,1,0,0,0,0,1,0,0,0,1,-1,-1,1,1,0
0,aae4297033,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,9,4
0,ddfba27e52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-2
0,195c79824d,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,3,1
0,7295f77922,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,3,-1
0,b3ce708067,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,b99c8e2208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,-1,-2
0,e0464a9121,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,12,6
0,534d7ec296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,21398c871d,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,fdad27d998,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,0,3,-2
0,9191df59c6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,-1,-2
0,99a19a4d44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-1,-1
0,b5b9732c94,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,0,0,0,0,0,0,1,-1,1
0,9b09154877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,-1,-2
0,5c750161d0,0,0,0,0,0,0,0,1,-1,-1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,4,3
0,fd40f24c55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,0,0,0,0,0,-1,-1
0,68c30569a2,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0
0,c7e1036f58,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,0
0,77798d7301,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,-1,1,1,13,4
0,be137b7eb9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
